listno,email_num,sent_id,text
079-14194071,1,1.8,TechDis
079-14194071,2,2.1,URL???????
079-14194071,2,2.2,thanks
079-14194071,2,2.3,Bob
079-14194071,2,2.4,"&gt; Dear ALL,"
079-14194071,2,2.5,&gt; I have now completed an update to the paper &quot;A Dyslexic Perspective on e-Content Accessibility&quot;.
079-14194071,2,2.6,"&gt; The paper is available in a HTML format, Word Document, RTF and PDF (tagged)."
079-14194071,2,2.7,&gt; I hope to have a summary sheet available shortly.
079-14194071,2,2.8,&gt; Thanks to all who took time to feed back.
079-14194071,2,2.9,&gt; Pete Rainger
079-14194071,2,2.10,&gt; Research Officer
079-14194071,2,2.11,&gt; TechDis
079-14194071,2,2.12,"&quot;They that can give up essential liberty to obtain a little temporary safety deserve Neither liberty nor safety&quot;, Benjamin Franklin"
079-14194071,2,2.13,- - - - - - - - - - - - - - - - - - -
079-14194071,2,2.14,ASCII Ribbon Campaign accessBob
079-14194071,2,2.15,NO HTML/PDF/RTF in e-mail accessys@smartnospam.net
079-14194071,2,2.16,"NO MSWord docs in e-mail Access Systems, engineers"
079-14194071,2,2.17,"NO attachments in e-mail, *LINUX powered* access is a civil right"
079-14194071,2,2.18,*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#
079-14194071,2,2.19,THIS message and any attachments are CONFIDENTIAL and may be privileged.
079-14194071,2,2.20,They are intended ONLY for the individual or entity named
079-14194071,3,3.1,URL:
079-14194071,3,3.2,http://www.techdis.ac.uk/seven/papers/
079-14194071,3,3.3,&gt; URL???????
079-14194071,3,3.4,&gt; thanks
079-14194071,3,3.5,&gt; Bob
079-14194071,3,3.6,"&gt;&gt; Dear ALL,"
079-14194071,3,3.7,&gt;&gt; I have now completed an update to the paper &quot;A Dyslexic Perspective on e-Content Accessibility&quot;.
079-14194071,3,3.8,"&gt;&gt; The paper is available in a HTML format, Word Document, RTF and PDF (tagged)."
079-14194071,3,3.9,&gt;&gt; I hope to have a summary sheet available shortly.
079-14194071,3,3.10,&gt;&gt; Thanks to all who took time to feed back.
079-14194071,3,3.11,&gt;&gt; Pete Rainger
079-14194071,3,3.12,&gt;&gt; Research Officer
079-14194071,3,3.13,&gt;&gt; TechDis
079-14194071,3,3.14,"&gt; &quot;They that can give up essential liberty to obtain a little temporary safety deserve Neither liberty nor safety&quot;, Benjamin Franklin"
079-14194071,3,3.15,&gt; - - - - - - - - - - - - - - - - - - -
079-14194071,3,3.16,&gt; ASCII Ribbon Campaign accessBob
079-14194071,3,3.17,&gt; NO HTML/PDF/RTF in e-mail accessys@smartnospam.net
079-14194071,3,3.18,"&gt; NO MSWord docs in e-mail Access Systems, engineers"
079-14194071,3,3.19,"&gt; NO attachments in e-mail, *LINUX powered* access is a civil right"
079-14194071,3,3.20,&gt; *#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#
079-14194071,3,3.21,&gt; THIS message and any attachments are CONFIDENTIAL and may be privileged.
079-14194071,3,3.22,&gt; They are intended ONLY for the individual or entity named
079-14194071,4,4.1,"Peter,"
079-14194071,4,4.2,"to clear up a possible confusion, can you confirm that you're use of SLD refers to specific learning difficulty or dyslexia, and not Severe Learning Difficulties or cognitive disability?"
079-14194071,4,4.3,"looks to be a great resource, we now link to it and http://www.techdis.ac.uk/seven/disability_and_the_web.html from http://www.learningdifferently.com/develop/papers.html where there are links to many other useful resources on LDD and the web"
079-14194071,4,4.4,thanks
079-14194071,4,4.5,Jonathan
079-14194071,5,5.1,"hi,"
079-14194071,5,5.2,The paper cover Dyslexia and Dyslexic-like specific learning difficulties.
079-14194071,5,5.3,"But it does it does not specifically cover the &quot;learning disabled&quot;, &quot;Severe Learning Difficulties&quot; or Cognitive disabilities."
079-14194071,5,5.4,My remit is for those who could be potentially studying at a minimum of a Further Educational level.
079-14194071,5,5.5,You might find that the paper covers many of the issues but it completely side-steps the issues when a student has a savere language difficulty or savere cognition problem...
079-14194071,5,5.6,"I would need to go into talking about the appropriateness of content, symbolic communications. etc etc."
079-14194071,5,5.7,I do hope within the future to write a similar paper about web accessibility for those with hearing impairment (including pre-lingually deaf).
079-14194071,5,5.8,pete
079-14194071,5,5.9,"&gt; Peter,"
079-14194071,5,5.10,"&gt; to clear up a possible confusion, can you confirm that you're use of SLD refers to specific learning difficulty or dyslexia, and not Severe Learning Difficulties or cognitive disability?"
079-14194071,5,5.11,"&gt; looks to be a great resource, we now link to it and http://www.techdis.ac.uk/seven/disability_and_the_web.html from http://www.learningdifferently.com/develop/papers.html where there are links to many other useful resources on LDD and the web"
079-14194071,5,5.12,&gt; thanks
079-14194071,5,5.13,&gt; Jonathan
079-4736087,1,1.1,Hi
079-4736087,1,1.2,"I am just wondering if many users, disabilities or not, find white text on black background much easier to read than black on white."
079-4736087,1,1.3,If it is the case I will include both in the style switcher I am making.
079-4736087,1,1.4,"Best regards,"
079-4736087,1,1.5,Jesper
079-4736087,2,2.1,"Jesper,"
079-4736087,2,2.2,"It is my experience that many visually impaired users who still retain some eyesight prefer light text on dark backgrounds, especially when on a monitor screen."
079-4736087,2,2.3,"This is due in part to the fact that the &quot;glare&quot; from a white monitor screen is hard on the eyes, and can often wash out thin black lines (like text)."
079-4736087,2,2.4,"I personally know of at least 2 partially sighted users who have set up their machines with dark backgrounds and light text, even to the point of one setting their web browser to over-ride developers colours."
079-4736087,2,2.5,JF
079-4736087,2,2.6,&gt; Hi
079-4736087,2,2.7,"&gt; I am just wondering if many users, disabilities or not, find white text on black background much easier to read than black on white."
079-4736087,2,2.8,&gt; If it is the case I will include both in the style switcher I am making.
079-4736087,2,2.9,"&gt; Best regards,"
079-4736087,2,2.10,&gt; Jesper
079-4736087,3,3.1,"&gt; I am just wondering if many users, disabilities or not, find white text on black background much easier to read than black on white."
079-4736087,3,3.2,"only way I will read the internet, PINE, LYNX default to white on black"
079-4736087,3,3.3,Bob
079-4736087,3,3.4,"&quot;They that can give up essential liberty to obtain a little temporary safety deserve Neither liberty nor safety&quot;, Benjamin Franklin"
079-4736087,3,3.5,- - - - - - - - - - - - - - - - - - -
079-4736087,3,3.6,ASCII Ribbon Campaign accessBob
079-4736087,3,3.7,NO HTML/PDF/RTF in e-mail accessys@smartnospam.net
079-4736087,3,3.8,"NO MSWord docs in e-mail Access Systems, engineers"
079-4736087,3,3.9,"NO attachments in e-mail, *LINUX powered* access is a civil right"
079-4736087,3,3.10,*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#*#
079-4736087,3,3.11,THIS message and any attachments are CONFIDENTIAL and may be privileged.
079-4736087,3,3.12,They are intended ONLY for the individual or entity named
079-4736087,4,4.1,&gt; Hi
079-4736087,4,4.2,"&gt; I am just wondering if many users, disabilities or not, find white text on black background much easier to read than black on white."
079-4736087,4,4.3,&gt; If it is the case I will include both in the style switcher I am making.
079-4736087,4,4.4,"&gt; Best regards,"
079-4736087,4,4.5,&gt; Jesper
079-4736087,4,4.6,"I am aware that some people also swop between different settings, ie they may choose to work with black text on a white background in the morning, then as their eyes tire they might change their preferences to white text on a black background."
079-4736087,4,4.7,"Also, when implementing the style switcher it is important not to prevent people from using their own style sheet or browser preferences."
079-4736087,4,4.8,I have seen some switchers that do this and if the choices offered do not suit someone's needs it can be quite limiting.
079-4736087,4,4.9,"Cheers,"
079-4736087,4,4.10,Sandra.
079-4736087,4,4.11,...
079-4736087,4,4.12,e-bility Pty Ltd - Inclusive IT
079-4736087,4,4.13,tel: (02) 9810 2216
079-4736087,4,4.14,email: S.Vassallo@e-bility.com
079-4736087,4,4.15,e-bility web: http://www.e-bility.com
079-4736087,4,4.16,Inclusive IT: http://www.inclusiveit.com.au/
079-4736087,5,5.1,Hi Jesper
079-4736087,5,5.2,"&gt; I am just wondering if many users, disabilities or not, find white text on black background much easier to read than black on white."
079-4736087,5,5.3,&gt; If it is the case I will include both in the style switcher I am making.
079-4736087,5,5.4,Will you be including any other colour schemes?
079-4736087,5,5.5,Black on gold and black on certain shades of blue can improve readability for some dyslexics.*
079-4736087,5,5.6,Cheers
079-4736087,5,5.7,M
079-4736087,5,5.8,"*If anyone has done any study on this, specifically with the RGB triplets used in CSS, would they like to share?"
079-4736087,5,5.9,--
079-4736087,5,5.10,Matthew Smith
079-4736087,5,5.11,"IT Consultant - KBC, South Australia"
079-4736087,5,5.12,KBC Web Site http://www.kbc.net.au
079-4736087,5,5.13,PGP Public Key http://gpg.mss.cx
079-4736087,6,6.1,"&gt; I am just wondering if many users, disabilities or not, find white text on black background much easier to read than black on white."
079-4736087,6,6.2,My understanding is that the original reason for using white (or green or orange) on black was that flicker is more obvious on large areas of solid white.
079-4736087,6,6.3,"Viewing GUIs on CRTs, I get the impression that some rasterisers on some fonts don't handle white on black well (you need to handle them differently because a white pixel is larger than a black pixel, to ensure that adjacent white pixels overlap, when using a write white device, like a typical CRT."
080-5970135,1,1.1,BlankIt a appears another interesting case goes to court today where a wheel chair user is seeking compensation from London Stanstead Airport and Ryan Air for charging ?18.00 for the use of a wheelchair and lift to get onto the plane.
080-5970135,1,1.2,"I realise it is the Airlines that take the flak for this, but I believe it is the Airport authority that makes the charge??"
080-5970135,1,1.3,"I think he has an open and shut case, but the outcome will be interesting, and I believe the airline and airport are only contesting the case as this sets a precedent to supply a reasonable service for all disabled travellers, world wide."
080-5970135,1,1.4,Shame on them
080-5970135,2,2.1,> BlankIt a appears another interesting case goes to court today where a wheel chair user is seeking compensation from London Stanstead Airport and Ryan Air for charging ?18.00 for the use of a wheelchair and lift to get onto the plane.
080-5970135,2,2.2,"When I worked for a tourism dot-com some years ago we weren't shy about suggesting that customers sue over this (it wasn't our company policy to do so, but individually we were outraged and didn't hide it)."
080-5970135,2,2.3,"> I realise it is the Airlines that take the flak for this, but I believe it is the Airport authority that makes the charge??"
080-5970135,2,2.4,"IIRC the airlines are customers of the airport, not the passengers."
080-5970135,2,2.5,"They charge the airlines for the use of the wheelchair lifts, I don't think any other airline passes the charge on the customer, whereas Ryan Air pass *everything* onto the customer."
080-5970135,2,2.6,--
080-5970135,2,2.7,Jon Hanna | Toys and books
080-5970135,2,2.8,&lt;http://www.hackcraft.net/&gt; | for sick children:
080-5970135,2,2.9,| &lt;http://santa.boards.ie/&gt;
080-5970135,3,3.1,Interesting case.
080-5970135,3,3.2,What is the relevance to Web Accessibility?
080-5970135,3,3.3,Cheers
080-5970135,3,3.4,Chaals
080-5970135,3,3.5,> BlankIt a appears another interesting case goes to court today where a wheel chair user is seeking compensation from London Stanstead Airport and Ryan Air for charging ?18.00 for the use of a wheelchair and lift to get onto the plane.
080-5970135,3,3.6,"> I realise it is the Airlines that take the flak for this, but I believe it is the Airport authority that makes the charge??"
080-5970135,3,3.7,"> I think he has an open and shut case, but the outcome will be interesting, and I believe the airline and airport are only contesting the case as this sets a precedent to supply a reasonable service for all disabled travellers, world wide."
080-5970135,3,3.8,> Shame on them
080-5970135,3,3.9,--
080-5970135,3,3.10,Charles McCathieNevile Fundaci?n Sidar
080-5970135,3,3.11,charles@sidar.org http://www.sidar.org
080-5970135,4,4.1,"> They charge the airlines for the use of the wheelchair lifts, I don't think any other airline passes the charge on the customer, whereas Ryan Air pass *everything*"
080-5970135,4,4.2,Monarch also charge I believe.
080-5970135,5,5.1,"Please, this has nothing to do with web accessibility."
080-5970135,5,5.2,Take it up off-list.
080-5970135,5,5.3,J.
080-5970135,5,5.4,">> They charge the airlines for the use of the wheelchair lifts, I don't think any other airline passes the charge on the customer, whereas Ryan Air pass *everything*"
080-5970135,5,5.5,> Monarch also charge I believe.
080-5970135,5,5.6,The information in this email is confidential.
080-5970135,5,5.7,The contents may not be disclosed or used by anyone other than the addressee.
080-5970135,5,5.8,"If you are not the addressee, please tell us by using the reply facility in your email software as soon as possible."
080-5970135,5,5.9,Sheffield City Council cannot accept any responsibility for the accuracy or completeness of this message as it has been transmitted over a public network.
080-5970135,5,5.10,If you suspect that the message may have been intercepted or amended please tell us as soon as possible.
080-5970135,6,6.1,"> Please, this has nothing to do with web accessibility."
080-5970135,6,6.2,> Take it up off-list.
080-5970135,6,6.3,"You're right, off-topic-itis has got me again."
080-5970135,6,6.4,Sorry.
080-5970135,7,7.1,"none really, but Freud would forgive the association of thought from Cynthia's posting."
080-5970135,7,7.2,can you?
080-5970135,7,7.3,err..please?
080-5970135,7,7.4,earnest smiles
080-5970135,7,7.5,Paul
080-5970135,8,8.1,Naturally you are forgiven :-)
080-5970135,8,8.2,Actually I think there are some potentially interesting legal ramifications
080-5970135,8,8.3,"- if passing the cost of accessibility to the customer is found to be legal then it suggests a particular way to pay for what appeared to be already legally necessary accessibility improvements, at least in Australia and the UK."
080-5970135,8,8.4,"But without providing some relevance to the topic of this list, which is web accessibility, I would prefer not to have more mail than I already get."
080-5970135,8,8.5,Fora for general discussion of accessibility law are available...
080-5970135,8,8.6,cheers
080-5970135,8,8.7,Chaals
080-5970135,8,8.8,"> none really, but Freud would forgive the association of thought from Cynthia's posting."
080-5970135,8,8.9,> can you?
080-5970135,8,8.10,> err..please?
080-5970135,8,8.11,> earnest smiles
080-5970135,8,8.12,> Paul
080-5970135,8,8.13,--
080-5970135,8,8.14,Charles McCathieNevile Fundaci?n Sidar
080-5970135,8,8.15,charles@sidar.org http://www.sidar.org
080-5970135,9,9.1,> Naturally you are forgiven :-)
080-5970135,9,9.2,> Actually I think there are some potentially interesting legal ramifications
080-5970135,9,9.3,"> - if passing the cost of accessibility to the customer is found to be legal then it suggests a particular way to pay for what appeared to be already legally necessary accessibility improvements, at least in Australia and the UK."
080-5970135,9,9.4,in the USA it is expressly forbidden to pass the cost to the consumer.
080-5970135,9,9.5,Bob
080-5970135,9,9.6,"""They that can give up essential liberty to obtain a little temporary"
